VAR,Variable,Unit,Country,Year,Value
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2012,18.4
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2013,20.1
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2014,20.9
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2015,19.5
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2016,20.5
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2017,23.3
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2018,24.4
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2019,24.1
PATCBLOO,B-Blood and blood forming organs,TCPPERMT,Australia,2020,25.4
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2010,12.3
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2011,12.4
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2012,11.6
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2013,14.4
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2014,16
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2015,17.6
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2016,19
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2017,20.6
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2018,22.2
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2019,23.4
PATCBLOO,B-Blood and blood forming organs,PPPPERMT,Australia,2020,25.5
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2010,4.1
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2011,4.1
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2012,3.9
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2013,4.1
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2014,4.6
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2015,5
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2016,4.4
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2017,5.1
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2018,5.5
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2019,5.7
PATCBLOO,B-Blood and blood forming organs,ATCPTTMT,Australia,2020,5.7
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2010,2744
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2011,2825
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2012,2538
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2013,2516
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2014,2200
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2015,1992
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2016,1860
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2017,1798
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2018,1822
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2019,1862
PATCCARV,C-Cardiovascular system,MLLNCUMT,Australia,2020,1962
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2010,2517.1
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2011,2914
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2012,2627.9
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2013,2428.9
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2014,1983.1
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2015,1496.5
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2016,1382.7
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2017,1378
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2018,1361.3
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2019,1294.4
PATCCARV,C-Cardiovascular system,MTMOTCMT,Australia,2020,1350.2
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2010,1825.3
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2011,1869.6
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2012,1647.9
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2013,1738.6
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2014,1514.6
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2015,1351.7
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2016,1282.6
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2017,1216.9
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2018,1239.1
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2019,1255.8
PATCCARV,C-Cardiovascular system,MTMOPPMT,Australia,2020,1356.8
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2010,114.2
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2011,130.4
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2012,115.6
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2013,105
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2014,84.5
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2015,62.8
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2016,57.2
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2017,56
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2018,54.5
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2019,51
PATCCARV,C-Cardiovascular system,TCPPERMT,Australia,2020,52.6
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2010,82.8
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2011,83.7
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2012,72.5
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2013,75.2
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2014,64.5
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2015,56.8
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2016,53
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2017,49.5
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2018,49.6
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2019,49.5
PATCCARV,C-Cardiovascular system,PPPPERMT,Australia,2020,52.8
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2010,28
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2011,27.5
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2012,24.5
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2013,21.3
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2014,18.5
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2015,16.2
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2016,12.2
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2017,12.2
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2018,12.2
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2019,12
PATCCARV,C-Cardiovascular system,ATCPTTMT,Australia,2020,11.8
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2010,4
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2011,4
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2012,4
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2013,4
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2014,4
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2015,5
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2016,5
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2017,5
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2018,5
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2019,5
PATCGLYC,C01A-Cardiac glycosides,MLLNCUMT,Australia,2020,5
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2010,3.7
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2011,4.1
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2012,4.1
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2013,3.9
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2014,3.6
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2015,3.8
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2016,3.7
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2017,3.8
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2018,3.7
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2019,3.5
PATCGLYC,C01A-Cardiac glycosides,MTMOTCMT,Australia,2020,3.4
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2010,2.7
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2011,2.6
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2012,2.6
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2013,2.8
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2014,2.8
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2015,3.4
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2016,3.4
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2017,3.4
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2018,3.4
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2019,3.4
PATCGLYC,C01A-Cardiac glycosides,MTMOPPMT,Australia,2020,3.5
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2010,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2011,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2012,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2013,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2014,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2015,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2016,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2017,0.2
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2018,0.1
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2019,0.1
PATCGLYC,C01A-Cardiac glycosides,TCPPERMT,Australia,2020,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2010,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2011,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2012,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2013,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2014,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2015,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2016,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2017,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2018,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2019,0.1
PATCGLYC,C01A-Cardiac glycosides,PPPPERMT,Australia,2020,0.1
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2010,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2011,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2012,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2013,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2014,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2015,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2016,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2017,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2018,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2019,0
PATCGLYC,C01A-Cardiac glycosides,ATCPTTMT,Australia,2020,0
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2010,17
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2011,17
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2012,17
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2013,18
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2014,19
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2015,19
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2016,20
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2017,20
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2018,21
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2019,22
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MLLNCUMT,Australia,2020,24
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2010,15.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2011,17.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2012,17.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2013,17.4
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2014,17.1
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2015,14.3
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2016,14.9
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2017,15.3
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2018,15.7
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2019,15.3
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOTCMT,Australia,2020,16.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2010,11.3
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2011,11.3
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2012,11
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2013,12.4
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2014,13.1
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2015,12.9
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2016,13.8
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2017,13.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2018,14.3
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2019,14.8
PATCARIT,"C01B-Antiarrhythmics, Class I and III",MTMOPPMT,Australia,2020,16.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2010,0.7
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2011,0.8
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2012,0.8
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2013,0.8
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2014,0.7
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2015,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2016,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2017,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2018,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2019,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",TCPPERMT,Australia,2020,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2010,0.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2011,0.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2012,0.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2013,0.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2014,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2015,0.5
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2016,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2017,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2018,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2019,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",PPPPERMT,Australia,2020,0.6
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2010,0.2
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2011,0.2
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2012,0.2
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2013,0.2
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2014,0.2
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2015,0.2
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2016,0.1
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2017,0.1
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2018,0.1
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2019,0.1
PATCARIT,"C01B-Antiarrhythmics, Class I and III",ATCPTTMT,Australia,2020,0.1
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2010,64
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2011,72
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2012,78
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2013,88
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2014,83
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2015,91
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2016,98
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2017,107
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2018,116
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2019,134
PATCHYPO,C02-Antihypertensives,MLLNCUMT,Australia,2020,150
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2010,58.7
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2011,74.3
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2012,80.8
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2013,85
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2014,74.8
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2015,68.4
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2016,72.9
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2017,82
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2018,86.7
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2019,93.2
PATCHYPO,C02-Antihypertensives,MTMOTCMT,Australia,2020,103.2
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2010,42.6
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2011,47.6
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2012,50.6
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2013,60.8
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2014,57.1
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2015,61.7
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2016,67.6
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2017,72.4
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2018,78.9
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2019,90.4
PATCHYPO,C02-Antihypertensives,MTMOPPMT,Australia,2020,103.7
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2010,2.7
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2011,3.3
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2012,3.6
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2013,3.7
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2014,3.2
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2015,2.9
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2016,3
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2017,3.3
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2018,3.5
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2019,3.7
PATCHYPO,C02-Antihypertensives,TCPPERMT,Australia,2020,4
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2010,1.9
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2011,2.1
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2012,2.2
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2013,2.6
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2014,2.4
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2015,2.6
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2016,2.8
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2017,2.9
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2018,3.2
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2019,3.6
PATCHYPO,C02-Antihypertensives,PPPPERMT,Australia,2020,4
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2010,0.7
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2011,0.7
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2012,0.8
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2013,0.7
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2014,0.7
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2015,0.7
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2016,0.6
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2017,0.7
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2018,0.8
PATCHYPO,C02-Antihypertensives,ATCPTTMT,Australia,2019,0.9
